5.070570777995797584e-02,-6.977848423450988546e-01,-3.682318291191569171e-01,7.683244425745477946e-02,2.756937593972188724e-02,-1.132974816632479828e-02
5.476209339885723670e-02,-6.637460857909408540e-01,-4.108236479910835071e-01,8.633277894788420059e-02,2.979198870141158695e-02,-1.236720394287705790e-02
5.876565800926751570e-02,-6.276983577766078737e-01,-4.557996749964146055e-01,9.621298187597485119e-02,3.198836431928589463e-02,-1.341559270057965554e-02
6.268423229078995407e-02,-5.896450768770139517e-01,-5.030232717661010655e-01,1.063337213053451302e-01,3.414076126159243385e-02,-1.446771467257543242e-02
6.648629367620584318e-02,-5.495981452419778091e-01,-5.523169040403833607e-01,1.165234314654381154e-01,3.623170711596963856e-02,-1.551633688546410345e-02
7.014134926956862304e-02,-5.075767553109992170e-01,-6.034636122349843479e-01,1.265787376405550502e-01,3.824421374019525838e-02,-1.655436939541933897e-02
7.362023242773334253e-02,-4.636056315775898828e-01,-6.562101067174311853e-01,1.362659272236098063e-01,4.016194779786456948e-02,-1.757503315682633696e-02
7.689527738208046248e-02,-4.177128910261000971e-01,-7.102710628588669861e-01,1.453232136860679313e-01,4.196933628399850819e-02,-1.857200475902617484e-02
7.994034834627966601e-02,-3.699277692060553013e-01,-7.653340260761833935e-01,1.534634417929562344e-01,4.365159305525266598e-02,-1.953952605218099367e-02
8.273071549668115088e-02,-3.202784826594740064e-01,-8.210642825968772485e-01,1.603768557065236300e-01,4.519466107957303969e-02,-2.047247116463544667e-02
8.524278656198436277e-02,-2.687904817141565372e-01,-8.771091127822293609e-01,1.657336001939878900e-01,4.658507421383234481e-02,-2.136636846304655266e-02
8.745371636625194622e-02,-2.154853012131011381e-01,-9.331009938311203289e-01,1.691857320140409404e-01,4.780975003742746893e-02,-2.221737945793621216e-02
8.934092573081467425e-02,-1.603801576576218135e-01,-9.886595123807842000e-01,1.703686549953502549e-01,4.885573056471948644e-02,-2.302223968415657504e-02
9.088156557765686427e-02,-1.034883862072696753e-01,-1.043391939217537256e+00,1.689020291932547546e-01,4.970989042721773304e-02,-2.377816788252219010e-02
9.205196323097034061e-02,-4.482077121803525188e-02,-1.096892575457011798e+00,1.643903207330030813e-01,5.035863305462102979e-02,-2.448274955268937500e-02
9.282708786477596175e-02,1.561219666555974106e-02,-1.148741087766415703e+00,1.564232444405123656e-01,5.078759562231609931e-02,-2.513379961979525512e-02
9.318007291994145902e-02,7.779710807872083911e-02,-1.198500110568178734e+00,1.445764050973044890e-01,5.098138425244520128e-02,-2.572920714585523461e-02
9.308183680326624632e-02,1.417134330440186496e-01,-1.245712415702585840e+00,1.284124687992144742e-01,5.092336311287771339e-02,-2.626676327998637983e-02
9.250085027402139837e-02,2.073282894138933075e-01,-1.289897947106258158e+00,1.074831974877762109e-01,5.059552523096784438e-02,-2.674397246125302663e-02
9.140310974566813462e-02,2.745901438195954003e-01,-1.330550999907456955e+00,8.133265878607695565e-02,4.997847912487714955e-02,-2.715784668736756155e-02
8.975238932036098960e-02,3.434214269395126640e-01,-1.367137796012481976e+00,4.950187767740407696e-02,4.905159323680596123e-02,-2.750468384582635539e-02
8.751085826451852900e-02,4.137100898652140146e-01,-1.399094673556603441e+00,1.153512081218931867e-02,4.779334825081998916e-02,-2.777983407601255020e-02
8.464016020455383815e-02,4.853002056523364471e-01,-1.425827063985145804e+00,-3.301210935935915136e-02,4.618195307241001329e-02,-2.797746325776051188e-02
8.110304803741380519e-02,5.579818351838317092e-01,-1.446709374344148591e+00,-8.456345308684856676e-02,4.419627922623686062e-02,-2.809033020911328241e-02
7.686564350602989593e-02,6.314805317747259616e-01,-1.461085818550269755e+00,-1.435107397875483304e-01,4.181715441136335532e-02,-2.810960385744884146e-02
7.190032905826432286e-02,7.054470518726037032e-01,-1.468272143301548649e+00,-2.102022685311297490e-01,3.902902109361975486e-02,-2.802475772916818847e-02
6.618916925922387062e-02,7.794480579165112832e-01,-1.467558061928334379e+00,-2.849312175784291523e-01,3.582190284385742413e-02,-2.782358995911303826e-02
5.972759549676332630e-02,8.529588165085481011e-01,-1.458210026917368340e+00,-3.679254586028024576e-01,3.219352701978148851e-02,-2.749242520551918242e-02
5.252788800607079145e-02,9.253590593681607634e-01,-1.439473715257868047e+00,-4.593404634683315724e-01,2.815133683314822652e-02,-2.701655745027575772e-02
4.462180539664532819e-02,9.959332047933169285e-01,-1.410575241683401648e+00,-5.592573914422249715e-01,2.371401856510355760e-02,-2.638098695541969685e-02
3.606163580678853342e-02,1.063875926771312264e+00,-1.370719634505899620e+00,-6.676887518213283634e-01,1.891212355915970408e-02,-2.557148898123413200e-02
2.691908729085643742e-02,1.128303504952541392e+00,-1.319084528090618935e+00,-7.845941278918394657e-01,1.378744423752431905e-02,-2.457602666767587374e-02
1.728187569061431436e-02,1.188270459299595627e+00,-1.254806451350322982e+00,-9.099081711815765194e-01,8.391053895649017505e-03,-2.338649008890100744e-02
7.248579337830469982e-03,1.242789803869474241e+00,-1.176956773490152042e+00,-1.043582283094253604e+00,2.780326168702867279e-03,-2.200072019654055605e-02
-3.076855009653411618e-03,1.290854252416722137e+00,-1.084504805924459525e+00,-1.185639952155462584e+00,-2.984285003737018223e-03,-2.042478689967786379e-02
-1.358891518173527095e-02,1.331455665485116180e+00,-9.762678050585363865e-01,-1.336243285962920968e+00,-8.841554464711097461e-03,-1.867558284697858062e-02
-2.418039967417656005e-02,1.363602378020729811e+00,-8.508542406934949121e-01,-1.495763667314229162e+00,-1.472963333302388517e-02,-1.678404286509959514e-02
-3.473694079261555739e-02,1.386341742688522949e+00,-7.066245061937475036e-01,-1.664838734669796816e+00,-2.058325891763984963e-02,-1.479981361062897120e-02
-4.512861804804392529e-02,1.398815269236354686e+00,-5.417401931565006823e-01,-1.844370013925837659e+00,-2.632942413837057252e-02,-1.279914875409522007e-02
-5.521591938404771249e-02,1.400422453229166253e+00,-3.544916918100085024e-01,-2.035344370065237385e+00,-3.189107057236246351e-02,-1.089939321521714473e-02
-6.493744960860275972e-02,1.391273603306711237e+00,-1.443534944944711018e-01,-2.238207026523661991e+00,-3.723575325975291006e-02,-9.285229122502128979e-03
-7.467277969525540349e-02,1.373239987105511650e+00,8.546552715239971731e-02,-2.451332809901445309e+00,-4.257454908633969554e-02,-8.248887226249753193e-03
-8.613279901814385742e-02,1.351573409126401559e+00,3.240657413701685252e-01,-2.668700323409221475e+00,-4.884715374244703173e-02,-8.216798514016089225e-03
-1.029636933062975102e-01,1.334976554295277840e+00,5.527201211658188118e-01,-2.879970488759727054e+00,-5.804835729673792077e-02,-9.657489375313722813e-03
-1.282524162892166586e-01,1.330977654069818161e+00,7.558174572846609873e-01,-3.077020715676423990e+00,-7.187323109907033103e-02,-1.283405139943154596e-02
-1.610911415917944955e-01,1.341834175449062805e+00,9.297526136070208835e-01,-3.258697689679265874e+00,-8.985687323949478889e-02,-1.773509434783804295e-02
-1.981028396040271922e-01,1.366565502004047694e+00,1.077569512652416739e+00,-3.427287292840476951e+00,-1.101943738771626047e-01,-2.422138158512879280e-02
-2.362973433894152431e-01,1.403637261458179575e+00,1.202877450309347118e+00,-3.585039013754034887e+00,-1.312788197205629337e-01,-3.208817921154733660e-02
-2.738937074538921879e-01,1.451733307648821247e+00,1.308246968924733578e+00,-3.733341376535826761e+00,-1.521474242800953391e-01,-4.109689778799784088e-02
-3.100072159660541837e-01,1.509721229806142873e+00,1.395314785428650506e+00,-3.872808381756798202e+00,-1.723162298010530447e-01,-5.100855257431512885e-02
-3.442059201685672143e-01,1.576508915780626685e+00,1.465116185196699394e+00,-4.003478605623467246e+00,-1.915420767393599399e-01,-6.159631976695499611e-02
-3.762288630196286010e-01,1.650954469108977696e+00,1.518343245887737503e+00,-4.124988223990013303e+00,-2.096700506387374763e-01,-7.264270312041555544e-02
-4.058608786153330983e-01,1.731838748047367593e+00,1.555521256386338980e+00,-4.236721116008904886e+00,-2.265652177615463392e-01,-8.393553077287048414e-02
-4.329064043848918075e-01,1.817885823248865051e+00,1.577126860815349252e+00,-4.337946269645533981e+00,-2.420987574398740239e-01,-9.527063009692562923e-02
-4.572125377696272253e-01,1.907814833485876882e+00,1.583661660678538308e+00,-4.427941137663224502e+00,-2.561620826359048420e-01,-1.064618596160696040e-01
-4.787037937689755385e-01,2.000405758159027325e+00,1.575688601750729223e+00,-4.506092143902973746e+00,-2.686883424629025185e-01,-1.173543255496329041e-01
-4.974036438431084228e-01,2.094562272311326634e+00,1.553838210518184937e+00,-4.571963504409757739e+00,-2.796669455805084747e-01,-1.278348869952506683e-01
-5.134328798434444341e-01,2.189359245402229703e+00,1.518793422465954501e+00,-4.625330904943135479e+00,-2.891447860273181347e-01,-1.378357233255142200e-01
-5.269883357004140345e-01,2.284069384241110612e+00,1.471261988449960256e+00,-4.666183097030092597e+00,-2.972155950377570743e-01,-1.473303364452112629e-01
-5.383123673347254279e-01,2.378169888817056155e+00,1.411943653200739890e+00,-4.694698720474753451e+00,-3.040031262753294938e-01,-1.563244051326669604e-01
-5.476630767548780199e-01,2.471333691044352410e+00,1.341496784390604491e+00,-4.711206903708660576e+00,-3.096440005787937655e-01,-1.648449244999578012e-01
-5.552910476216806890e-01,2.563410840898828980e+00,1.260507224955169203e+00,-4.716139562207788849e+00,-3.142737932713156601e-01,-1.729303355811515064e-01
-5.614240813837645394e-01,2.654404930916022032e+00,1.169461274128390516e+00,-4.709982069750706657e+00,-3.180174929445453991e-01,-1.806229939618908265e-01
-5.662588139024889999e-01,2.744448034746857168e+00,1.068724750030030313e+00,-4.693227800396031490e+00,-3.209838771977435168e-01,-1.879642031215880416e-01
-5.699571356517887377e-01,2.833775866523346121e+00,9.585310699183838823e-01,-4.666341319231555929e+00,-3.232627057616261901e-01,-1.949914324943248511e-01
-5.726453793473090803e-01,2.922702681142124170e+00,8.389837813357483576e-01,-4.629735281804493674e+00,-3.249235839149720029e-01,-2.017371716916352975e-01
-5.744147058355405511e-01,3.011592444946661118e+00,7.100842494891956846e-01,-4.583768301234653286e+00,-3.260155772503103289e-01,-2.082289647495723095e-01
-5.753217444232295863e-01,3.100818397809995464e+00,5.718050306009512251e-01,-4.528776360188335737e+00,-3.265670071132351082e-01,-2.144903853521799297e-01
-5.753893623140203806e-01,3.190696981659523424e+00,4.242446602111480392e-01,-4.465159345949152758e+00,-3.265853506972927756e-01,-2.205429724047380802e-01
-5.746087345054106121e-01,3.281376579980370245e+00,2.679135656794758291e-01,-4.393552889658865368e+00,-3.260579996156831029e-01,-2.264093371183151793e-01
-5.729459217592357545e-01,3.372668529071622068e+00,1.041809402297688980e-01,-4.315103568974936188e+00,-3.249559804995372225e-01,-2.321174596686015890e-01
-5.703579305982034997e-01,3.463857948443140433e+00,-6.422406412329370595e-02,-4.231780907950833281e+00,-3.232439772559964064e-01,-2.377049024709745328e-01
-5.668199210683104727e-01,3.553648127287263758e+00,-2.330778349149187911e-01,-4.146463319707299533e+00,-3.208979578167370783e-01,-2.432189488607776340e-01
-5.623510336963022382e-01,3.640456456589344914e+00,-3.974849741452298746e-01,-4.062427042844043434e+00,-3.179223994436694567e-01,-2.487078569126262850e-01
-5.570142673722030535e-01,3.723005847710338045e+00,-5.534973022911687801e-01,-3.982333398126286728e+00,-3.143508158826919252e-01,-2.542061585394472800e-01
-5.508865899452421999e-01,3.800731241654901726e+00,-6.992162985801473329e-01,-3.907532960824967816e+00,-3.102264959377104558e-01,-2.597266730427766901e-01
-5.440276441247953176e-01,3.873711485215167283e+00,-8.345933998445788093e-01,-3.838184220968990701e+00,-3.055817947668280077e-01,-2.652649601463263895e-01
-5.364672355939036352e-01,3.942369134346640269e+00,-9.605942209073299320e-01,-3.773776524690903411e+00,-3.004294970679322607e-01,-2.708085135985663361e-01
-5.282069248416110252e-01,4.007227484230561743e+00,-1.078518583793355301e+00,-3.713560956104508204e+00,-2.947634656258956154e-01,-2.763433898275416412e-01
-5.192256031552173745e-01,4.068789046291939826e+00,-1.189653789633140724e+00,-3.656774226989301990e+00,-2.885620000032456667e-01,-2.818572877348435313e-01
-5.094842333674368673e-01,4.127493177961983228e+00,-1.295146817963130914e+00,-3.602724761595876402e+00,-2.817907084443657673e-01,-2.873405650310051351e-01
-4.989287956572694416e-01,4.183709997817710580e+00,-1.395978377575249452e+00,-3.550813660027936525e+00,-2.744042230686611905e-01,-2.927864257096532974e-01
-4.874917262064281664e-01,4.237747527125555358e+00,-1.492975233472286112e+00,-3.500530511411104051e+00,-2.663469211242127099e-01,-2.981908987472131067e-01
-4.750922929049483101e-01,4.289862199541438770e+00,-1.586833169102873420e+00,-3.451441715344714112e+00,-2.575529283675270786e-01,-3.035528672897723212e-01
-4.616362504181147908e-01,4.340269140642281975e+00,-1.678140102653715049e+00,-3.403178207729352422e+00,-2.479456198681559698e-01,-3.088742527153013895e-01
-4.470150122134167736e-01,4.389151204948487539e+00,-1.767396023901375290e+00,-3.355424956143515214e+00,-2.374367688020365685e-01,-3.141604044837799092e-01
-4.311045219143066487e-01,4.436666733126581441e+00,-1.855029136409938717e+00,-3.307912844743182479e+00,-2.259254616409061278e-01,-3.194207362885384538e-01
-4.137640060930380947e-01,4.482956317720332429e+00,-1.941408500426381689e+00,-3.260412974703672973e+00,-2.132969042253088088e-01,-3.246696560653920538e-01
-3.948348503111341334e-01,4.528148942703964508e+00,-2.026853684948035195e+00,-3.212733261701669729e+00,-1.994212933707203428e-01,-3.299278509483607458e-01
-3.741399769068122771e-01,4.572367843003338095e+00,-2.111641902768746526e+00,-3.164717221744389075e+00,-1.841530380051997207e-01,-3.352240018978002167e-01
-3.514843506182892541e-01,4.615736358769842340e+00,-2.196012998835522367e+00,-3.116244865988151425e+00,-1.673308108401929395e-01,-3.405970086615413561e-01
-3.266576493535863768e-01,4.658383924888517491e+00,-2.280172564920323275e+00,-3.067235588458968820e+00,-1.487792403565207366e-01,-3.460987890785421350e-01
-2.994407770960668680e-01,4.700452091391201570e+00,-2.364293405302359208e+00,-3.017652737712179345e+00,-1.283135690533409035e-01,-3.517976475432700312e-01
-2.696188052049303674e-01,4.742100039477731066e+00,-2.448515623550976184e+00,-2.967509094868500341e+00,-1.057493479333035807e-01,-3.577820289388421449e-01
-2.370040131188869414e-01,4.783508364688947800e+00,-2.532945802029567428e+00,-2.916871598727160730e+00,-8.092014791364435244e-02,-3.641640905423211838e-01
-2.014734631706464885e-01,4.824878960540353035e+00,-2.617656177479802171e+00,-2.865862307364510642e+00,-5.370697120273502934e-02,-3.710818060300216104e-01
-1.630246119309367581e-01,4.866427986366622882e+00,-2.702685404559034943e+00,-2.814651069034656672e+00,-2.408246246215728359e-02,-3.786971828058048328e-01
-1.218471627298124554e-01,4.908369134215976537e+00,-2.788043256677137816e+00,-2.763434858884422418e+00,7.830995941736897115e-03,-3.871868710295876537e-01
-7.839665636108741897e-02,4.950887434786674035e+00,-2.873721762708286054e+00,-2.712401574139920335e+00,4.170022852485500559e-02,-3.967210744344217832e-01
-3.343647942006897078e-02,4.994110760133963822e+00,-2.959713583905768441e+00,-2.661684539415701156e+00,7.694345268358590562e-02,-4.074295303019358494e-01
1.199624795313555120e-02,5.038093987863758727e+00,-3.046034103303592921e+00,-2.611325823528765078e+00,1.127518436603780483e-01,-4.193613442880335107e-01
5.672465820975152589e-02,5.082830534498007147e+00,-3.132738776866386576e+00,-2.561270879190594485e+00,1.481914594002339824e-01,-4.324555794762962591e-01
9.963174250954977273e-02,5.128291071594519579e+00,-3.219927301057086577e+00,-2.511402272498731048e+00,1.823607669796871722e-01,-4.465411990862924729e-01
1.398408489619677453e-01,5.174469580075426123e+00,-3.307734088140831474e+00,-2.461593367403525079e+00,2.145372382153203916e-01,-4.613705892513512152e-01
1.768045275292652319e-01,5.221412523713762077e+00,-3.396314033469693072e+00,-2.411749621711307690e+00,2.442536708443562854e-01,-4.766705771311030571e-01
2.102920414402049409e-01,5.269221508271463073e+00,-3.485834095296189261e+00,-2.361818154358752864e+00,2.712938578681352020e-01,-4.921878599161730317e-01
2.403161793521657041e-01,5.318036767983314483e+00,-3.576474696062944769e+00,-2.311769139908257831e+00,2.956381939371683920e-01,-5.077155503902138767e-01
2.670464579245044323e-01,5.368014990429119671e+00,-3.668438160909653245e+00,-2.261565076001921692e+00,3.173964250988090541e-01,-5.231009541048970979e-01
2.907363553597441252e-01,5.419311598214244796e+00,-3.761959250981805614e+00,-2.211132658584055388e+00,3.367501042819276424e-01,-5.382413876649775331e-01
3.116724712052671986e-01,5.472071544358553474e+00,-3.857314397696450126e+00,-2.160344528911409601e+00,3.539117139297583980e-01,-5.530748715054920606e-01
3.301430535724717563e-01,5.526428257584154125e+00,-3.954828716906518604e+00,-2.109011395772125042e+00,3.690988953412861484e-01,-5.675700127754181867e-01
3.464203804299047507e-01,5.582508459470174600e+00,-4.054881632514387491e+00,-2.056881427500597326e+00,3.825196523185950270e-01,-5.817170765043027103e-01
3.607519935383312615e-01,5.640440443375807078e+00,-4.157912695595689989e+00,-2.003642924638506351e+00,3.943646592441035215e-01,-5.955208511635078361e-01
3.733571831369679739e-01,5.700364108386939854e+00,-4.264429307962385174e+00,-1.948926855943900582e+00,4.048038416328135214e-01,-6.089952605365300808e-01
3.844263730932024892e-01,5.762441930449398342e+00,-4.375017976381706752e+00,-1.892306808756520020e+00,4.139853580877363992e-01,-6.221594315046731216e-01
3.941219290927157060e-01,5.826870827267702779e+00,-4.490360722074224320e+00,-1.833294686272590956e+00,4.220357914253700660e-01,-6.350348735205407769e-01
4.025794536413384583e-01,5.893895470900860190e+00,-4.611258490148165023e+00,-1.771330874586819704e+00,4.290607792284055755e-01,-6.476434423279724406e-01
4.099089334738180712e-01,5.963824069608352652e+00,-4.738663887874030145e+00,-1.705767606474106302e+00,4.351455475411902252e-01,-6.600057908744361157e-01
4.161952332819806588e-01,6.037048037683700130e+00,-4.873726281780164094e+00,-1.635843978870448856e+00,4.403549041703523903e-01,-6.721400236959252927e-01
4.214974110997565804e-01,6.114067276803974771e+00,-5.017852943516980524e+00,-1.560650786906218057e+00,4.447322168463353487e-01,-6.840602420109846982e-01
4.258461521441513908e-01,6.195522718198618328e+00,-5.172789626854132905e+00,-1.479083689516814015e+00,4.482967293082742999e-01,-6.957745590419748272e-01
4.292382275523158319e-01,6.282236243741365023e+00,-5.340719657904165807e+00,-1.389786231947627293e+00,4.510382033132680490e-01,-7.072819113880182140e-01
4.316262191419473759e-01,6.375251663394709389e+00,-5.524362904849772882e+00,-1.291096022031676727e+00,4.529072524468199523e-01,-7.185664677338006179e-01
4.329009323580276236e-01,6.475848697652730301e+00,-5.726996728348729526e+00,-1.181045882332924402e+00,4.537989516510863575e-01,-7.295874623638446410e-01
4.328642152778116037e-01,6.585436545052606228e+00,-5.952143550712953868e+00,-1.057585562432498572e+00,4.535274939621272705e-01,-7.402609373088679945e-01
4.311973948077792440e-01,6.705068112617891707e+00,-6.202221789154593878e+00,-9.194729185326305787e-01,4.517963430963215510e-01,-7.504305115455475184e-01
4.274637645678335263e-01,6.834082514409527853e+00,-6.474828508939070915e+00,-7.686680810023109878e-01,4.481985744131796179e-01,-7.598393796522787680e-01
4.212481203062771740e-01,6.967980231272373537e+00,-6.756949865123704768e+00,-6.139807860621652180e-01,4.423422089598186280e-01,-7.681728917642111076e-01
4.124317996652034357e-01,7.099015447098847353e+00,-7.026542229887940749e+00,-4.699027453697647849e-01,4.341036312117687590e-01,-7.752659031771129694e-01
4.011547813329035539e-01,7.222244639117916698e+00,-7.268851583505942848e+00,-3.461522046760869831e-01,4.236006641431460662e-01,-7.812562650792408414e-01
3.874151132220751137e-01,7.337947368942795201e+00,-7.482954290691357535e+00,-2.436925978519413616e-01,4.108279060674647210e-01,-7.863913642592130770e-01
3.709154550260666539e-01,7.448414526972058525e+00,-7.673162330277107479e+00,-1.603012895859844966e-01,3.955114147614998132e-01,-7.908432782033369968e-01
3.511041940995133781e-01,7.555941565365862367e+00,-7.843635869197648880e+00,-9.397944511843814297e-02,3.771432347687605491e-01,-7.946993385381356800e-01
3.272111065119878148e-01,7.662443686050993463e+00,-7.997326237145627736e+00,-4.360267664263452192e-02,3.550128865915379572e-01,-7.979986703664738723e-01
2.982792649939500773e-01,7.769502507540674507e+00,-8.136092555436038154e+00,-8.832107355742573052e-03,3.282359256194832819e-01,-8.007687976755990533e-01
2.632616860328566011e-01,7.878437836056503940e+00,-8.260942343828052259e+00,1.006670963305305450e-02,2.958420652605701640e-01,-8.030688588709977704e-01
2.212932104653430043e-01,7.990309053911335724e+00,-8.372206755857112270e+00,1.240666280144496481e-02,2.570247164893171843e-01,-8.050517143644554396e-01
1.722705895825220324e-01,8.105810368440527824e+00,-8.469659800623857038e+00,-2.688968157381116733e-03,2.116752241583658989e-01,-8.070423214783996047e-01
1.177117478599899458e-01,8.225065729336737519e+00,-8.552659347895243513e+00,-3.593565818030973469e-02,1.611767874473851725e-01,-8.095797450592365774e-01
6.128821857689713964e-02,8.347460082117489577e+00,-8.620424343883493989e+00,-8.744812172941043849e-02,1.089012677064895157e-01,-8.133015904181281064e-01
7.942146573673890264e-03,8.471766317250954970e+00,-8.672448857595341565e+00,-1.564745985726498367e-01,5.940328518228853855e-02,-8.186241124515437617e-01
-3.828753062377532324e-02,8.596578352624026920e+00,-8.708774851276489315e+00,-2.415759305033591819e-01,1.641886426509708147e-02,-8.254858138672275247e-01
-7.568655581378454233e-02,8.720649795522353642e+00,-8.729890920472497484e+00,-3.410619438580713703e-01,-1.845130453590732716e-02,-8.334560650491522615e-01
-1.045151072188703623e-01,8.842921367796138910e+00,-8.736454952850380096e+00,-4.532798827448671908e-01,-4.542741742394316995e-02,-8.420333741497519897e-01
-1.259638973945451101e-01,8.962405554330034718e+00,-8.729111111032898052e+00,-5.766691146725907435e-01,-6.559240903267121725e-02,-8.508234107519437872e-01
-1.414112642077722803e-01,9.078093177610393028e+00,-8.708435812952172839e+00,-7.097132967003012549e-01,-8.020741941061720892e-02,-8.595660150824285806e-01
-1.521088881707837182e-01,9.188914872356010122e+00,-8.674947283661952113e+00,-8.508845288465751722e-01,-9.042105970117082780e-02,-8.681058321111260190e-01
-1.591115151609691081e-01,9.293742748522291208e+00,-8.629132509975480758e+00,-9.986099515866804222e-01,-9.720365692478830089e-02,-8.763622648000247706e-01
-1.633009927077547774e-01,9.391419544982927192e+00,-8.571471593678475998e+00,-1.151269495477153848e+00,-1.013687754779339922e-01,-8.843106821922239735e-01
-1.654303970392576872e-01,9.480809010847384144e+00,-8.502450912020202978e+00,-1.307229154625531020e+00,-1.036134602309627534e-01,-8.919710593827513412e-01
-1.661569452504156885e-01,9.560861156069503153e+00,-8.422561218127693650e+00,-1.464908816848931261e+00,-1.045481247232967204e-01,-8.993984512070547499e-01
-1.660525089752904748e-01,9.630681703385533865e+00,-8.332280144024533541e+00,-1.622874756175240130e+00,-1.047056115720540331e-01,-9.066720774225599522e-01
-1.655931827564197656e-01,9.689591081543055040e+00,-8.232041105402485570e+00,-1.779938784616547975e+00,-1.045307418664020022e-01,-9.138828038429019918e-01
-1.651398735764628145e-01,9.737158073726952523e+00,-8.122191462185982758e+00,-1.935243819355300987e+00,-1.043615400307853630e-01,-9.211210049624539709e-01
-1.649265599428124951e-01,9.773198017665789550e+00,-8.002942133496667054e+00,-2.088320906557415757e+00,-1.044177395519402946e-01,-9.284673854160212514e-01
-1.650672414272286725e-01,9.797734017938822149e+00,-7.874310017944996076e+00,-2.239113015932037598e+00,-1.048069171280444217e-01,-9.359883654733668346e-01
-1.655803668414412011e-01,9.810928572501572020e+00,-7.736054014814108371e+00,-2.387971706594610666e+00,-1.055471297154424865e-01,-9.437360610758753765e-01
-1.664204587826570714e-01,9.812998346679083994e+00,-7.587604340375566636e+00,-2.535640198716601734e+00,-1.065964052136152834e-01,-9.517518131485210864e-01
-1.675059973102003552e-01,9.804124905598921913e+00,-7.427983345047200814e+00,-2.683238279917626201e+00,-1.078788043195173935e-01,-9.600720750056862540e-01
-1.687373455811599088e-01,9.784371511293741719e+00,-7.255717649455286633e+00,-2.832259843424149715e+00,-1.093011865547191958e-01,-9.687360191786832386e-01
-1.700030604933865097e-01,9.753616830354321365e+00,-7.068755407027304649e+00,-2.984579889706187039e+00,-1.107590842116117635e-01,-9.777950755995609144e-01
-1.711746001775956150e-01,9.711531843676587172e+00,-6.864452883523020965e+00,-3.142432106395647740e+00,-1.121316406592991755e-01,-9.873254091864562820e-01
-1.720886978394275402e-01,9.657680534408619621e+00,-6.639843941513428049e+00,-3.308223082937997273e+00,-1.132648386843560923e-01,-9.974442546219945971e-01
-1.725171690061487184e-01,9.591962114604404732e+00,-6.392775383278025636e+00,-3.483821549296717723e+00,-1.139426483415647146e-01,-1.008326589428482967e+00
