1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.499999974832141,0.0,0.4999999848992846,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999997991754288,0.0,0.49999987950525726,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999993239639334,0.0,0.49999959437836,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999984016791448,0.0,0.4999990410074869,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49999688634462836,0.0,0.499998131806777,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999946335206794,0.0,0.49999678011240767,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49999150029897815,0.0,0.49999490017938686,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999873452972445,0.0,0.4999924071783467,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999820286538929,0.0,0.49998921719233574,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49997541202268736,0.0,0.4999852472136124,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49996735856739616,0.0,0.4999804151404377,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999577329564465,0.0,0.4999746397738679,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49994640135757984,0.0,0.4999678408145479,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49993323143250634,0.0,0.4999599388595038,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49991809233155987,0.0,0.4999508553989359,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4999008546883528,0.0,0.49994051281301166,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.499881390614431,0.0,0.4999288343686586,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49985957369392847,0.0,0.4999157442163571,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49983527897822244,0.0,0.49990116738693346,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.499808382980588,0.0,0.4998850297883528,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49977876367085305,0.0,0.4998672582025118,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49974630047005314,0.0,0.49984778028203186,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49971087424508637,0.0,0.49982652454705184,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49967236730336817,0.0,0.4998034203820209,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49963066338748624,0.0,0.49977839803249174,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49958564766985525,0.0,0.49975138860191315,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49953720674737184,0.0,0.4997223240484231,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4994852286360694,0.0,0.49969113718164165,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.499429602765773,0.0,0.4996577616594638,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49937021997475406,0.0,0.49962213198485245,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49930697250438544,0.0,0.4995841835026313,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49923975399379616,0.0,0.4995438523962777,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4991684594745262,0.0,0.4995010756847157,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4990929853651815,0.0,0.4994557912191089,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49901322946608867,0.0,0.4994079376796532,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49892909095394994,0.0,0.49935745457236996,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49884047037649804,0.0,0.49930428222589884,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4987472696471508,0.0,0.4992483617882905,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49864939203966646,0.0,0.4991896352237999,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.498546742182798,0.0,0.4991280453096788,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4984392260549484,0.0,0.499063535632969,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.49832675097882523,0.0,0.4989960505872951,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4982092256160957,0.0,0.49892553536965745,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4980865599620415,0.0,0.4988519359772249,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4979586653402133,0.0,0.498775199204128,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4978254543970862,0.0,0.4986952726382517,0.0
